user_id,event_type,event_time,group,device
9012,click,2023-01-13 15:05:18,A,Android
9225,registration,2023-01-13 10:10:09,A,Android
6617,click,2023-01-13 01:51:08,A,iOS
3227,view,2023-01-13 16:36:23,A,iOS
9286,view,2023-01-13 16:11:01,A,Android
478,view,2023-01-13 07:46:50,A,Android
727,click,2023-01-13 08:56:08,A,Android
488,click,2023-01-13 08:25:27,A,iOS
4183,view,2023-01-13 01:08:52,B,Android
5950,click,2023-01-13 10:33:13,B,iOS
5431,click,2023-01-13 07:47:16,B,iOS
4332,click,2023-01-13 09:11:24,B,Android
5597,click,2023-01-13 10:23:28,A,Android
3529,view,2023-01-13 06:52:10,A,Android
3693,click,2023-01-13 10:01:08,A,iOS
6277,view,2023-01-13 18:40:52,B,Android
206,registration,2023-01-13 10:04:32,B,iOS
2484,click,2023-01-13 02:37:15,A,iOS
5254,click,2023-01-13 03:32:54,B,iOS
841,click,2023-01-13 05:04:37,B,iOS
3719,click,2023-01-13 04:34:39,A,Android
4828,view,2023-01-13 07:02:49,A,Android
8249,click,2023-01-13 20:57:14,B,Android
4220,view,2023-01-13 17:15:48,B,iOS
3076,click,2023-01-13 08:43:57,B,iOS
2752,click,2023-01-13 02:58:02,A,iOS
3840,click,2023-01-13 14:45:34,A,Android
8205,purchase,2023-01-13 16:00:37,A,iOS
7786,view,2023-01-13 04:17:55,A,iOS
4232,click,2023-01-13 10:12:09,A,Android
3412,registration,2023-01-13 09:15:08,B,Android
7741,view,2023-01-13 12:08:24,B,iOS
8708,registration,2023-01-13 23:46:55,A,Android
7765,purchase,2023-01-13 12:36:47,A,Android
2408,click,2023-01-13 13:00:09,B,iOS
8588,purchase,2023-01-13 00:35:48,B,iOS
2774,view,2023-01-13 12:20:45,A,iOS
5267,click,2023-01-13 13:33:04,B,Android
4318,view,2023-01-13 02:36:38,A,Android
3077,view,2023-01-13 20:35:49,A,iOS
3335,registration,2023-01-13 13:08:55,A,iOS
1075,click,2023-01-13 01:54:56,A,iOS
4874,click,2023-01-13 12:48:44,B,iOS
1666,registration,2023-01-13 09:18:09,B,iOS
5362,click,2023-01-13 13:50:58,A,iOS
8565,registration,2023-01-13 01:12:00,A,Android
7207,click,2023-01-13 17:24:03,B,Android
5425,click,2023-01-13 16:03:15,A,Android
4312,click,2023-01-13 11:29:30,A,Android
4593,view,2023-01-13 20:30:40,A,iOS
7499,click,2023-01-13 09:28:58,B,iOS
9824,view,2023-01-13 20:09:46,B,iOS
2768,click,2023-01-13 14:58:53,B,iOS
8261,registration,2023-01-13 17:11:09,A,Android
9343,view,2023-01-13 21:40:41,B,iOS
5828,registration,2023-01-13 19:39:34,B,Android
4254,view,2023-01-13 03:49:31,A,iOS
6544,click,2023-01-13 03:59:58,B,iOS
6151,purchase,2023-01-13 01:50:47,A,iOS
4081,click,2023-01-13 01:37:50,B,iOS
1541,view,2023-01-13 22:53:47,B,Android
3704,view,2023-01-13 01:52:32,B,Android
2914,registration,2023-01-13 17:42:55,A,Android
2158,view,2023-01-13 09:20:16,A,iOS
445,click,2023-01-13 22:25:44,B,Android
8931,click,2023-01-13 04:29:35,B,Android
6430,view,2023-01-13 15:15:16,A,Android
2208,registration,2023-01-13 05:52:04,A,Android
1469,view,2023-01-13 23:26:27,B,Android
6164,view,2023-01-13 05:27:00,A,iOS
9810,click,2023-01-13 08:28:26,B,iOS
6288,purchase,2023-01-13 20:02:53,B,Android
1288,view,2023-01-13 07:13:12,B,Android
8725,click,2023-01-13 16:07:43,A,iOS
2901,click,2023-01-13 15:01:32,A,Android
2556,click,2023-01-13 12:46:44,B,iOS
2228,click,2023-01-13 03:16:22,B,Android
7497,click,2023-01-13 12:10:38,B,iOS
7782,registration,2023-01-13 21:04:47,B,iOS
9538,click,2023-01-13 23:57:02,B,Android
1788,registration,2023-01-13 01:40:54,A,Android
8135,view,2023-01-13 22:13:20,B,iOS
6769,purchase,2023-01-13 15:22:30,A,Android
9453,click,2023-01-13 07:24:17,A,Android
6202,click,2023-01-13 05:30:29,A,Android
3087,view,2023-01-13 00:15:34,A,Android
2687,registration,2023-01-13 14:51:42,A,Android
4059,registration,2023-01-13 15:14:50,A,Android
1013,click,2023-01-13 21:40:50,A,Android
4624,click,2023-01-13 16:44:39,B,Android
7429,click,2023-01-13 10:08:10,A,iOS
6497,click,2023-01-13 13:46:56,B,iOS
8122,registration,2023-01-13 19:48:16,B,Android
4114,click,2023-01-13 22:42:02,B,Android
6084,purchase,2023-01-13 21:05:31,B,Android
5150,click,2023-01-13 10:18:07,B,iOS
685,view,2023-01-13 19:12:26,A,iOS
6602,registration,2023-01-13 15:20:56,A,Android
5077,view,2023-01-13 11:59:44,A,iOS
3416,registration,2023-01-13 19:31:35,B,iOS
9108,view,2023-01-13 16:25:43,B,iOS
8132,click,2023-01-13 15:27:13,A,Android
1697,view,2023-01-13 06:07:56,A,Android
9790,view,2023-01-13 07:11:31,A,Android
779,click,2023-01-13 02:15:10,A,iOS
1379,view,2023-01-13 16:01:21,B,iOS
5121,purchase,2023-01-13 14:05:59,B,iOS
1433,purchase,2023-01-13 04:00:55,A,Android
6349,click,2023-01-13 00:06:08,B,Android
9990,view,2023-01-13 11:11:55,B,iOS
5538,view,2023-01-13 04:48:23,B,iOS
6573,purchase,2023-01-13 05:49:50,A,iOS
1342,click,2023-01-13 01:40:01,B,Android
7831,view,2023-01-13 18:29:40,B,iOS
9625,view,2023-01-13 06:19:30,A,Android
6107,registration,2023-01-13 16:25:36,A,Android
2314,click,2023-01-13 12:52:08,B,Android
4979,purchase,2023-01-13 05:56:52,A,Android
6417,click,2023-01-13 11:09:13,A,iOS
4988,registration,2023-01-13 05:38:41,B,Android
6318,click,2023-01-13 00:20:07,A,Android
440,purchase,2023-01-13 16:08:13,A,Android
6782,click,2023-01-13 09:50:23,B,iOS
4746,click,2023-01-13 23:18:40,B,iOS
8717,registration,2023-01-13 16:10:39,B,iOS
5930,view,2023-01-13 19:16:01,A,iOS
4501,click,2023-01-13 15:47:41,A,Android
2876,view,2023-01-13 04:33:51,B,Android
5150,registration,2023-01-13 07:29:46,B,iOS
2811,purchase,2023-01-13 00:19:54,B,iOS
7381,view,2023-01-13 00:43:19,B,iOS
7806,view,2023-01-13 00:21:04,A,iOS
5651,purchase,2023-01-13 04:01:00,A,iOS
4502,click,2023-01-13 00:27:24,B,iOS
4357,view,2023-01-13 02:06:42,B,Android
8711,click,2023-01-13 05:46:34,A,iOS
4185,view,2023-01-13 18:32:43,B,Android
6667,view,2023-01-13 01:50:48,A,iOS
5,registration,2023-01-13 00:56:30,A,Android
4209,view,2023-01-13 17:49:38,B,Android
1432,click,2023-01-13 05:39:38,B,Android
2007,click,2023-01-13 21:40:38,B,Android
9757,click,2023-01-13 17:00:54,A,iOS
5774,click,2023-01-13 14:25:10,A,Android
3650,purchase,2023-01-13 12:52:38,A,iOS
434,view,2023-01-13 15:30:47,A,Android
302,view,2023-01-13 21:05:27,A,Android
2089,click,2023-01-13 04:56:46,B,iOS
9175,registration,2023-01-13 02:35:45,A,iOS
1408,registration,2023-01-13 22:57:44,A,Android
392,purchase,2023-01-13 03:53:44,B,iOS
7281,view,2023-01-13 02:43:21,B,iOS
4873,purchase,2023-01-13 08:58:47,B,iOS
2779,registration,2023-01-13 04:00:56,B,iOS
6973,view,2023-01-13 15:20:37,A,Android
2029,purchase,2023-01-13 17:11:53,A,iOS
818,click,2023-01-13 07:53:23,A,iOS
9207,view,2023-01-13 05:28:45,B,Android
8283,click,2023-01-13 07:27:25,B,iOS
6397,view,2023-01-13 02:23:41,A,iOS
3229,click,2023-01-13 02:15:48,B,iOS
8411,registration,2023-01-13 18:51:07,A,Android
47,click,2023-01-13 14:24:28,A,iOS
6924,click,2023-01-13 21:49:22,B,iOS
955,view,2023-01-13 16:37:43,A,Android
668,click,2023-01-13 17:38:40,A,Android
2957,click,2023-01-13 01:26:59,A,Android
7458,registration,2023-01-13 03:13:29,A,Android
1543,view,2023-01-13 17:05:34,A,iOS
5813,registration,2023-01-13 14:31:01,B,iOS
1750,registration,2023-01-13 16:36:25,A,Android
7010,purchase,2023-01-13 21:43:03,A,Android
4590,registration,2023-01-13 11:48:32,B,Android
3195,registration,2023-01-13 12:58:02,A,Android
9953,view,2023-01-13 20:36:14,A,iOS
8771,click,2023-01-13 23:20:13,B,iOS
3400,purchase,2023-01-13 17:02:14,B,Android
9281,view,2023-01-13 11:56:04,A,iOS
8173,click,2023-01-13 13:41:43,B,iOS
7611,view,2023-01-13 06:13:50,B,Android
7341,purchase,2023-01-13 18:43:16,A,iOS
8635,click,2023-01-13 11:43:59,B,Android
6337,registration,2023-01-13 20:03:30,B,iOS
5091,click,2023-01-13 18:54:40,B,iOS
6007,click,2023-01-13 15:15:24,B,Android
4959,purchase,2023-01-13 18:29:47,B,iOS
6278,view,2023-01-13 09:22:24,B,Android
2350,registration,2023-01-13 15:27:30,B,Android
433,view,2023-01-13 04:23:08,B,iOS
9926,click,2023-01-13 08:14:08,B,Android
9848,registration,2023-01-13 22:40:11,A,Android
1750,click,2023-01-13 06:34:09,A,Android
5476,purchase,2023-01-13 00:56:37,B,Android
4004,purchase,2023-01-13 15:16:03,A,Android
7213,registration,2023-01-13 03:28:46,B,Android
6824,click,2023-01-13 04:29:36,A,iOS
1858,view,2023-01-13 18:26:10,B,Android
3978,click,2023-01-13 20:06:21,B,iOS
5648,click,2023-01-13 06:00:25,B,iOS
8977,click,2023-01-13 06:49:25,A,iOS
4511,click,2023-01-13 11:05:10,A,iOS
9708,registration,2023-01-13 02:57:54,B,iOS
2133,view,2023-01-13 16:27:00,A,iOS
4108,click,2023-01-13 07:10:42,B,iOS
5507,purchase,2023-01-13 15:58:29,B,Android
1211,registration,2023-01-13 08:45:51,B,iOS
9592,registration,2023-01-13 20:03:25,A,Android
6604,registration,2023-01-13 06:59:40,B,Android
9346,view,2023-01-13 01:01:00,A,Android
5429,registration,2023-01-13 04:10:17,B,Android
6196,view,2023-01-13 12:11:14,B,iOS
592,click,2023-01-13 00:15:49,B,iOS
2548,purchase,2023-01-13 18:45:23,A,iOS
8932,click,2023-01-13 10:34:14,A,Android
452,purchase,2023-01-13 19:28:05,A,iOS
3033,registration,2023-01-13 01:19:56,B,Android
1799,click,2023-01-13 04:35:04,A,Android
969,click,2023-01-13 00:26:37,B,iOS
364,click,2023-01-13 01:27:04,B,Android
7798,click,2023-01-13 11:40:33,B,Android
4589,view,2023-01-13 16:56:48,A,iOS
826,registration,2023-01-13 23:31:03,A,iOS
4651,click,2023-01-13 21:45:19,B,Android
7919,view,2023-01-13 18:26:47,A,Android
810,registration,2023-01-13 06:00:17,B,Android
8022,view,2023-01-13 15:10:19,B,Android
1319,registration,2023-01-13 04:35:16,A,Android
538,click,2023-01-13 18:07:44,A,iOS
4556,click,2023-01-13 12:57:03,A,iOS
1854,click,2023-01-13 08:18:46,B,Android
5658,view,2023-01-13 09:48:16,A,Android
1717,purchase,2023-01-13 11:35:52,A,iOS
10,click,2023-01-13 21:20:33,A,iOS
5809,view,2023-01-13 05:23:54,A,iOS
5859,click,2023-01-13 16:44:49,A,iOS
3488,click,2023-01-13 15:55:47,B,iOS
6404,view,2023-01-13 02:37:36,A,Android
4884,registration,2023-01-13 21:10:25,B,Android
4295,registration,2023-01-13 17:24:05,A,Android
9842,view,2023-01-13 03:11:05,B,iOS
5305,click,2023-01-13 15:26:40,B,Android
2801,registration,2023-01-13 07:40:54,B,iOS
9339,registration,2023-01-13 14:04:25,B,Android
3623,purchase,2023-01-13 00:06:00,A,iOS
2390,click,2023-01-13 07:43:56,A,Android
3794,click,2023-01-13 22:05:20,A,Android
7205,click,2023-01-13 07:54:15,B,Android
9178,purchase,2023-01-13 19:53:48,B,Android
575,view,2023-01-13 09:13:44,B,iOS
2899,click,2023-01-13 14:21:13,B,Android
4160,view,2023-01-13 01:42:15,A,Android
1840,view,2023-01-13 01:23:52,A,Android
2613,view,2023-01-13 16:45:03,B,Android
2829,view,2023-01-13 17:17:57,A,Android
1557,view,2023-01-13 04:46:15,B,iOS
5095,click,2023-01-13 20:43:07,A,iOS
6525,registration,2023-01-13 23:31:25,A,Android
7515,registration,2023-01-13 10:03:25,A,iOS
7490,click,2023-01-13 02:54:56,B,Android
6216,registration,2023-01-13 23:24:26,A,iOS
6574,purchase,2023-01-13 21:50:12,A,Android
1149,click,2023-01-13 00:50:52,A,Android
6498,registration,2023-01-13 16:40:27,A,iOS
7250,click,2023-01-13 15:52:00,B,Android
7934,click,2023-01-13 19:29:49,B,iOS
5427,click,2023-01-13 19:15:33,B,Android
4312,registration,2023-01-13 12:58:45,A,Android
8072,click,2023-01-13 09:52:35,B,Android
1750,view,2023-01-13 15:46:48,A,Android
2194,click,2023-01-13 09:32:43,B,Android
2930,registration,2023-01-13 02:24:08,A,Android
7872,view,2023-01-13 03:38:11,A,Android
8517,registration,2023-01-13 14:37:29,B,iOS
6176,purchase,2023-01-13 03:43:02,A,Android
4968,registration,2023-01-13 23:56:32,A,Android
1106,view,2023-01-13 05:47:39,A,iOS
5851,click,2023-01-13 18:03:33,A,Android
3242,click,2023-01-13 14:14:00,B,Android
2806,view,2023-01-13 04:17:11,B,iOS
4972,click,2023-01-13 23:06:53,A,iOS
5542,view,2023-01-13 15:59:48,B,iOS
9007,click,2023-01-13 07:50:49,B,iOS
5688,view,2023-01-13 17:48:16,A,iOS
5119,click,2023-01-13 00:06:46,B,Android
2217,view,2023-01-13 02:58:17,B,iOS
3926,click,2023-01-13 21:53:31,B,iOS
8053,click,2023-01-13 01:15:35,B,iOS
7171,view,2023-01-13 21:14:42,A,iOS
4625,view,2023-01-13 20:15:05,A,Android
4794,registration,2023-01-13 03:54:54,B,Android
3193,click,2023-01-13 20:21:10,B,iOS
7839,click,2023-01-13 10:09:04,B,iOS
4415,view,2023-01-13 19:42:18,A,Android
8100,click,2023-01-13 03:14:00,B,Android
8209,click,2023-01-13 09:51:01,B,Android
5883,click,2023-01-13 08:51:22,A,iOS
1567,registration,2023-01-13 02:18:09,B,Android
1787,view,2023-01-13 03:37:18,A,iOS
5447,registration,2023-01-13 00:21:51,B,Android
1643,click,2023-01-13 03:31:23,B,Android
4197,click,2023-01-13 07:30:54,B,iOS
5054,registration,2023-01-13 03:45:18,B,Android
9396,click,2023-01-13 11:37:51,B,iOS
428,registration,2023-01-13 09:16:59,B,Android
7756,click,2023-01-13 21:54:15,B,Android
25,click,2023-01-13 10:57:42,B,Android
5837,view,2023-01-13 12:33:45,B,iOS
6292,click,2023-01-13 02:20:34,A,Android
375,click,2023-01-13 18:53:05,A,iOS
2931,view,2023-01-13 20:01:38,B,iOS
9806,click,2023-01-13 04:36:22,B,Android
6282,registration,2023-01-13 16:12:13,B,iOS
9902,view,2023-01-13 00:00:53,B,Android
8208,view,2023-01-13 10:30:57,A,Android
6746,view,2023-01-13 10:49:31,A,Android
1620,click,2023-01-13 13:12:44,A,iOS
6770,click,2023-01-13 14:55:44,A,Android
5026,click,2023-01-13 21:12:06,B,iOS
6009,registration,2023-01-13 19:07:50,B,Android
9081,click,2023-01-13 10:23:34,B,Android
2917,click,2023-01-13 00:44:44,A,Android
4655,click,2023-01-13 11:11:45,B,iOS
4664,view,2023-01-13 13:21:46,B,Android
1308,registration,2023-01-13 01:54:54,A,Android
3689,view,2023-01-13 13:52:00,B,Android
1804,purchase,2023-01-13 01:00:20,A,iOS
708,click,2023-01-13 00:49:56,A,Android
554,click,2023-01-13 21:20:28,A,iOS
7520,registration,2023-01-13 13:55:18,A,Android
3769,click,2023-01-13 05:45:42,B,iOS
7295,view,2023-01-13 05:46:23,A,iOS
5213,click,2023-01-13 08:21:14,A,iOS
8498,click,2023-01-13 07:30:42,B,iOS
9098,view,2023-01-13 17:22:02,B,Android
4308,purchase,2023-01-13 20:37:22,A,Android
9246,registration,2023-01-13 10:57:31,A,Android
6151,click,2023-01-13 02:00:30,A,iOS
3468,view,2023-01-13 00:41:22,B,iOS
6890,click,2023-01-13 17:41:49,A,iOS
6408,click,2023-01-13 15:37:59,A,iOS
7123,click,2023-01-13 16:43:40,B,iOS
9524,purchase,2023-01-13 17:06:04,B,Android
8321,view,2023-01-13 01:47:28,B,Android
9708,registration,2023-01-13 03:42:18,B,iOS
7526,click,2023-01-13 16:03:05,B,iOS
2890,click,2023-01-13 14:01:32,B,iOS
1415,click,2023-01-13 16:08:29,A,Android
5984,click,2023-01-13 16:33:37,A,Android
2621,registration,2023-01-13 19:56:06,B,Android
2701,click,2023-01-13 20:49:46,A,Android
645,click,2023-01-13 07:10:02,B,Android
8378,click,2023-01-13 18:29:33,B,iOS
2890,click,2023-01-13 16:32:11,B,iOS
3114,click,2023-01-13 01:00:19,B,Android
348,view,2023-01-13 02:47:18,A,iOS
6252,purchase,2023-01-13 03:27:48,A,iOS
2461,click,2023-01-13 17:36:29,A,iOS
4900,purchase,2023-01-13 01:21:14,A,iOS
2008,click,2023-01-13 10:16:39,B,Android
3524,click,2023-01-13 20:09:49,A,Android
8798,view,2023-01-13 01:20:30,A,iOS
9988,view,2023-01-13 07:36:17,B,Android
5711,click,2023-01-13 06:53:22,B,Android
3821,purchase,2023-01-13 01:27:39,A,iOS
6747,registration,2023-01-13 04:21:51,B,Android
2750,view,2023-01-13 21:21:09,B,Android
8821,registration,2023-01-13 08:21:31,B,iOS
9449,click,2023-01-13 16:25:01,A,iOS
8994,purchase,2023-01-13 11:25:14,A,iOS
816,click,2023-01-13 14:12:14,A,iOS
7700,view,2023-01-13 02:32:41,B,iOS
714,view,2023-01-13 12:35:56,B,Android
130,click,2023-01-13 02:40:07,A,iOS
9933,registration,2023-01-13 13:38:03,A,Android
8975,click,2023-01-13 12:11:55,B,Android
625,click,2023-01-13 16:28:31,A,Android
9819,purchase,2023-01-13 14:01:29,A,Android
3089,click,2023-01-13 19:49:22,A,Android
3753,registration,2023-01-13 23:04:07,A,Android
2688,click,2023-01-13 02:19:15,A,Android
238,click,2023-01-13 08:51:10,B,Android
2592,registration,2023-01-13 02:59:24,B,iOS
7756,registration,2023-01-13 00:22:52,B,Android
5217,view,2023-01-13 22:25:41,A,iOS
4233,view,2023-01-13 23:56:06,A,iOS
9892,purchase,2023-01-13 04:13:06,B,Android
6448,view,2023-01-13 21:55:17,A,iOS
6318,click,2023-01-13 00:45:43,A,Android
9817,click,2023-01-13 12:41:20,B,iOS
3398,purchase,2023-01-13 04:47:03,A,Android
4345,click,2023-01-13 00:51:03,A,Android
5446,view,2023-01-13 03:30:54,A,iOS
4103,click,2023-01-13 14:46:13,B,Android
219,registration,2023-01-13 19:37:53,A,Android
2248,view,2023-01-13 08:15:06,A,iOS
634,click,2023-01-13 10:45:04,B,iOS
4536,click,2023-01-13 19:00:04,B,iOS
6819,click,2023-01-13 15:33:21,B,iOS
6855,purchase,2023-01-13 20:17:47,B,Android
3161,view,2023-01-13 12:48:58,B,Android
2289,click,2023-01-13 01:00:59,B,Android
130,view,2023-01-13 01:18:27,A,iOS
1856,registration,2023-01-13 23:09:09,A,Android
3441,registration,2023-01-13 22:43:16,B,iOS
4538,view,2023-01-13 09:50:35,B,Android
9961,registration,2023-01-13 15:17:28,B,iOS
6017,click,2023-01-13 07:58:02,B,iOS
332,view,2023-01-13 02:34:33,A,Android
4207,click,2023-01-13 17:37:28,B,iOS
5016,click,2023-01-13 13:43:17,A,iOS
7756,registration,2023-01-13 08:47:44,B,Android
1819,click,2023-01-13 11:42:32,A,iOS
9959,view,2023-01-13 02:16:11,A,iOS
3972,view,2023-01-13 06:41:53,B,iOS
208,click,2023-01-13 11:29:06,B,iOS
2950,view,2023-01-13 06:04:46,B,iOS
7820,view,2023-01-13 07:20:45,B,Android
314,registration,2023-01-13 13:30:13,A,iOS
1852,registration,2023-01-13 00:34:56,B,Android
5014,view,2023-01-13 13:18:41,B,Android
9978,click,2023-01-13 19:18:50,B,Android
9997,click,2023-01-13 16:06:43,B,iOS
5969,click,2023-01-13 16:05:41,A,iOS
6404,click,2023-01-13 16:54:44,A,Android
2163,purchase,2023-01-13 19:18:33,A,Android
7094,click,2023-01-13 09:26:55,A,iOS
666,click,2023-01-13 19:02:42,B,iOS
1156,click,2023-01-13 10:24:41,A,Android
6774,click,2023-01-13 15:58:38,A,iOS
5204,click,2023-01-13 09:31:46,A,iOS
2386,purchase,2023-01-13 18:22:21,A,Android
6046,click,2023-01-13 07:17:34,A,iOS
8787,view,2023-01-13 10:55:58,A,Android
7984,view,2023-01-13 01:54:50,B,iOS
6373,click,2023-01-13 06:46:53,A,Android
4058,view,2023-01-13 14:43:06,A,Android
7838,click,2023-01-13 03:48:36,A,iOS
7118,click,2023-01-13 06:48:35,A,Android
3463,purchase,2023-01-13 04:15:58,A,Android
6977,view,2023-01-13 12:34:32,A,Android
1725,click,2023-01-13 06:02:16,B,iOS
6730,click,2023-01-13 18:59:13,B,iOS
4067,click,2023-01-13 22:59:15,B,Android
5432,view,2023-01-13 02:40:27,B,iOS
9697,view,2023-01-13 21:07:53,A,Android
1519,click,2023-01-13 00:39:34,B,iOS
9640,view,2023-01-13 13:46:29,A,Android
4799,purchase,2023-01-13 22:05:04,B,Android
1515,registration,2023-01-13 20:19:28,A,iOS
1989,click,2023-01-13 07:35:37,A,iOS
5291,registration,2023-01-13 21:34:51,B,Android
5332,click,2023-01-13 05:08:05,B,Android
5347,click,2023-01-13 08:55:47,A,iOS
9070,click,2023-01-13 23:17:01,B,Android
9059,registration,2023-01-13 14:53:17,A,Android
8495,view,2023-01-13 23:56:59,B,iOS
6519,registration,2023-01-13 20:21:57,A,Android
1773,registration,2023-01-13 03:33:41,B,Android
6389,view,2023-01-13 07:22:51,B,iOS
3002,click,2023-01-13 12:37:50,B,Android
7877,click,2023-01-13 11:24:25,B,iOS
1506,registration,2023-01-13 19:09:03,A,Android
3739,registration,2023-01-13 16:41:25,A,iOS
8699,click,2023-01-13 23:05:54,B,Android
5287,registration,2023-01-13 14:50:20,A,Android
3409,registration,2023-01-13 03:04:31,A,iOS
7772,click,2023-01-13 12:18:44,A,Android
6151,view,2023-01-13 16:42:58,A,iOS
5796,registration,2023-01-13 14:17:12,B,iOS
7713,click,2023-01-13 18:32:26,B,Android
4286,view,2023-01-13 18:44:08,A,iOS
1716,click,2023-01-13 17:22:04,B,Android
617,view,2023-01-13 12:55:07,A,Android
1518,click,2023-01-13 05:47:34,B,iOS
6265,click,2023-01-13 22:23:59,A,iOS
8996,purchase,2023-01-13 08:39:20,B,iOS
4681,registration,2023-01-13 09:05:56,A,Android
7634,registration,2023-01-13 11:14:33,A,Android
6908,click,2023-01-13 15:42:19,A,Android
4400,click,2023-01-13 13:45:50,B,Android
6857,registration,2023-01-13 04:36:07,A,iOS
5217,click,2023-01-13 04:58:35,A,iOS
6260,view,2023-01-13 05:13:39,A,Android
7751,registration,2023-01-13 01:27:12,A,iOS
7362,click,2023-01-13 15:00:16,A,iOS
9566,view,2023-01-13 18:15:55,B,Android
9680,click,2023-01-13 01:50:14,A,Android
9078,click,2023-01-13 02:28:15,A,iOS
4459,purchase,2023-01-13 08:09:25,A,Android
3673,view,2023-01-13 01:17:08,A,Android
3773,registration,2023-01-13 11:23:43,B,Android
6197,click,2023-01-13 04:52:03,A,iOS
2917,click,2023-01-13 18:50:23,A,Android
8922,click,2023-01-13 03:35:31,B,iOS
4458,view,2023-01-13 18:09:55,B,iOS
5407,click,2023-01-13 03:23:23,B,Android
2378,purchase,2023-01-13 05:53:24,A,Android
6158,click,2023-01-13 20:13:24,B,iOS
8230,view,2023-01-13 16:11:58,A,iOS
6099,click,2023-01-13 16:01:17,B,iOS
9142,click,2023-01-13 23:58:26,B,iOS
5450,view,2023-01-13 12:22:33,B,iOS
6046,view,2023-01-13 14:46:29,A,iOS
7906,registration,2023-01-13 09:01:09,B,iOS
9696,click,2023-01-13 23:27:17,B,iOS
89,view,2023-01-13 16:36:05,B,Android
4768,registration,2023-01-13 21:54:11,B,Android
9161,purchase,2023-01-13 21:46:14,B,Android
5896,view,2023-01-13 09:29:33,B,Android
3540,view,2023-01-13 16:49:32,A,Android
5385,click,2023-01-13 08:54:19,A,iOS
1012,click,2023-01-13 03:32:40,B,Android
2940,view,2023-01-13 13:56:50,B,iOS
1349,view,2023-01-13 21:09:00,B,iOS
4975,view,2023-01-13 23:46:36,A,iOS
7669,purchase,2023-01-13 11:42:33,B,iOS
9097,click,2023-01-13 09:50:02,B,Android
8480,click,2023-01-13 06:18:47,B,Android
1949,registration,2023-01-13 15:03:48,A,Android
2463,view,2023-01-13 15:12:29,A,iOS
7656,purchase,2023-01-13 23:00:30,B,iOS
331,registration,2023-01-13 20:15:38,A,Android
8431,view,2023-01-13 13:05:27,A,iOS
2351,registration,2023-01-13 09:42:42,B,iOS
7250,view,2023-01-13 03:54:10,B,Android
4456,click,2023-01-13 15:15:02,A,iOS
8717,registration,2023-01-13 03:51:10,B,iOS
4626,click,2023-01-13 00:58:09,B,Android
384,click,2023-01-13 00:53:59,B,iOS
8758,registration,2023-01-13 17:47:46,B,iOS
9831,registration,2023-01-13 21:17:24,B,Android
9537,click,2023-01-13 18:09:22,B,iOS
2783,click,2023-01-13 13:52:13,A,Android
8055,click,2023-01-13 23:06:19,A,iOS
1302,view,2023-01-13 23:08:10,A,iOS
821,view,2023-01-13 17:05:51,A,Android
8182,purchase,2023-01-13 15:12:42,B,iOS
5891,purchase,2023-01-13 09:18:51,A,iOS
8276,view,2023-01-13 09:36:47,B,iOS
6951,click,2023-01-13 09:57:19,B,iOS
9021,click,2023-01-13 18:07:03,B,Android
8966,purchase,2023-01-13 08:54:53,B,iOS
9032,click,2023-01-13 10:59:35,A,Android
8857,click,2023-01-13 09:46:38,A,Android
6158,registration,2023-01-13 17:12:51,B,iOS
4945,click,2023-01-13 08:56:25,B,iOS
1447,registration,2023-01-13 09:16:24,B,iOS
782,click,2023-01-13 02:42:14,A,iOS
9861,purchase,2023-01-13 06:49:31,B,Android
4279,click,2023-01-13 23:38:24,A,iOS
3966,view,2023-01-13 16:00:15,A,iOS
5718,click,2023-01-13 08:37:58,A,iOS
8593,registration,2023-01-13 20:03:55,B,Android
8903,registration,2023-01-13 07:43:53,B,Android
4455,click,2023-01-13 02:01:09,B,Android
5299,click,2023-01-13 01:42:48,B,Android
4019,click,2023-01-13 14:11:46,A,Android
2594,registration,2023-01-13 07:25:56,B,Android
5071,view,2023-01-13 06:23:03,B,Android
2035,view,2023-01-13 07:39:23,B,iOS
3475,click,2023-01-14 10:53:27,B,iOS
9579,click,2023-01-14 08:31:19,B,Android
6924,click,2023-01-14 14:08:28,B,iOS
3764,purchase,2023-01-14 00:14:04,A,iOS
1151,view,2023-01-14 10:25:14,A,Android
6109,view,2023-01-14 19:43:59,A,iOS
1302,registration,2023-01-14 13:29:42,A,iOS
6616,click,2023-01-14 19:23:56,A,iOS
9853,purchase,2023-01-14 19:23:55,B,Android
1386,click,2023-01-14 15:33:11,A,Android
1528,view,2023-01-14 14:48:00,A,iOS
952,registration,2023-01-14 11:32:52,B,Android
9840,click,2023-01-14 13:27:29,B,iOS
633,view,2023-01-14 20:20:09,A,Android
7297,registration,2023-01-14 21:18:05,A,iOS
5950,click,2023-01-14 04:40:32,B,iOS
466,registration,2023-01-14 12:12:42,A,iOS
6493,click,2023-01-14 10:06:38,A,iOS
7787,click,2023-01-14 04:18:03,A,Android
2126,registration,2023-01-14 16:23:56,B,iOS
6147,click,2023-01-14 07:54:58,B,iOS
6411,registration,2023-01-14 18:35:12,B,iOS
7445,click,2023-01-14 21:11:17,B,iOS
8722,click,2023-01-14 19:13:54,A,Android
3666,click,2023-01-14 02:55:55,B,Android
3084,view,2023-01-14 11:52:54,A,Android
6472,click,2023-01-14 23:31:42,B,Android
